#country+code,#country+name,#indicator+code,#indicator+name,#indicator+value+num,#date+year
SGP,Singapore,182206,"Tuberculosis incidence (per 100,000 people)",37.0,2005
SGP,Singapore,182806,Population using safely managed drinking-water services (%),100.0,2005
SGP,Singapore,183906,"Labour share of GDP, comprising wages and social protection transfers (%)",46.0,2005
SGP,Singapore,186706,"Carbon dioxide emissions, per unit of GDP (kg per 2010 US$ of GDP)",0.14247,2005
SGP,Singapore,194506,"Gross domestic product (GDP), total (2017 PPP $ billions)",285.850922,2005
SGP,Singapore,194906,GDP per capita (2017 PPP $),67010.51818,2005
SGP,Singapore,195206,Population using safely managed sanitation services (%),100.0,2005
SGP,Singapore,195606,"Carbon dioxide emissions, production emissions per capita (tonnes)",7.111234369,2005
SGP,Singapore,195706,Gross national income (GNI) per capita (constant 2017 PPP$),63139.33464,2005
SGP,Singapore,195906,"Domestic material consumption per capita, (tonnes)",21.90993,2005
SGP,Singapore,43006,Vulnerable employment (% of total employment),10.146,2004
SGP,Singapore,69206,Life expectancy at birth (years),79.839,2004
SGP,Singapore,69706,Expected years of schooling (years),12.6,2004
SGP,Singapore,103006,Mean years of schooling (years),10.153064,2004
SGP,Singapore,103206,Life expectancy index,0.9206,2004
SGP,Singapore,103606,Income index,0.96623552,2004
SGP,Singapore,103706,Education index,0.688435467,2004
SGP,Singapore,137506,Human Development Index (HDI),0.849,2004
SGP,Singapore,182806,Population using safely managed drinking-water services (%),100.0,2004
SGP,Singapore,183906,"Labour share of GDP, comprising wages and social protection transfers (%)",45.59999847,2004
SGP,Singapore,195206,Population using safely managed sanitation services (%),100.0,2004
SGP,Singapore,195706,Gross national income (GNI) per capita (constant 2017 PPP$),59977.21749,2004
SGP,Singapore,43006,Vulnerable employment (% of total employment),9.712,2003
SGP,Singapore,69206,Life expectancy at birth (years),79.372,2003
SGP,Singapore,69706,Expected years of schooling (years),12.7,2003
SGP,Singapore,103006,Mean years of schooling (years),9.839798,2003
SGP,Singapore,103206,Life expectancy index,0.913415385,2003
SGP,Singapore,103606,Income index,0.959735905,2003
SGP,Singapore,103706,Education index,0.680771044,2003
SGP,Singapore,128306,"Prison population (per 100,000 people)",420.8,2003
SGP,Singapore,137506,Human Development Index (HDI),0.842,2003
SGP,Singapore,182806,Population using safely managed drinking-water services (%),100.0,2003
SGP,Singapore,195206,Population using safely managed sanitation services (%),100.0,2003
SGP,Singapore,195706,Gross national income (GNI) per capita (constant 2017 PPP$),57451.25552,2003
SGP,Singapore,43006,Vulnerable employment (% of total employment),9.944,2002
SGP,Singapore,69206,Life expectancy at birth (years),78.891,2002
SGP,Singapore,69706,Expected years of schooling (years),12.7,2002
SGP,Singapore,103006,Mean years of schooling (years),9.526532,2002
SGP,Singapore,103206,Life expectancy index,0.906015385,2002
SGP,Singapore,103606,Income index,0.951855683,2002
SGP,Singapore,103706,Education index,0.670328844,2002
SGP,Singapore,137506,Human Development Index (HDI),0.833,2002
SGP,Singapore,182806,Population using safely managed drinking-water services (%),100.0,2002
SGP,Singapore,195206,Population using safely managed sanitation services (%),100.0,2002
SGP,Singapore,195706,Gross national income (GNI) per capita (constant 2017 PPP$),54530.99262,2002
SGP,Singapore,43006,Vulnerable employment (% of total employment),10.199,2001
SGP,Singapore,69206,Life expectancy at birth (years),78.413,2001
SGP,Singapore,69706,Expected years of schooling (years),12.6,2001
SGP,Singapore,103006,Mean years of schooling (years),9.213266,2001
SGP,Singapore,103206,Life expectancy index,0.898661538,2001
SGP,Singapore,103606,Income index,0.949570583,2001
SGP,Singapore,103706,Education index,0.657108867,2001
SGP,Singapore,137506,Human Development Index (HDI),0.825,2001
SGP,Singapore,182806,Population using safely managed drinking-water services (%),100.0,2001
SGP,Singapore,195206,Population using safely managed sanitation services (%),100.0,2001
SGP,Singapore,195706,Gross national income (GNI) per capita (constant 2017 PPP$),53712.28143,2001
SGP,Singapore,23806,Population with at least some secondary education (% ages 25 and older),49.3,2000
SGP,Singapore,23906,"Population with at least some secondary education, female (% ages 25 and older)",61.18,2000
SGP,Singapore,24006,"Population with at least some secondary education, male (% ages 25 and older)",70.66,2000
SGP,Singapore,24106,"Mean years of schooling, female (years)",8.28,2000
SGP,Singapore,24206,"Mean years of schooling, male (years)",9.54,2000
SGP,Singapore,31706,Share of seats in parliament (% held by women),4.301075269,2000
SGP,Singapore,36806,"Adolescent birth rate (births per 1,000 women ages 15-19)",7.441,2000
SGP,Singapore,43006,Vulnerable employment (% of total employment),9.789,2000
SGP,Singapore,43606,"Internet users, total (% of population)",36.0,2000
SGP,Singapore,44206,Total population (millions),4.028872,2000
SGP,Singapore,45106,Urban population (%),100.0,2000
SGP,Singapore,46006,Mobile phone subscriptions (per 100 people),68.1928,2000
SGP,Singapore,47906,Median age (years),34.803,2000
SGP,Singapore,48706,"Labour force participation rate (% ages 15 and older), female",52.152,2000
SGP,Singapore,48806,"Labour force participation rate (% ages 15 and older), male",79.217,2000
SGP,Singapore,49006,Sex ratio at birth (male to female births),1.07,2000
SGP,Singapore,52306,Research and development expenditure (% of GDP),1.81699,2000
SGP,Singapore,53506,"Foreign direct investment, net inflows (% of GDP)",16.149237,2000
SGP,Singapore,57206,"Mortality rate, infant (per 1,000 live births)",3.014806,2000
SGP,Singapore,57506,"Mortality rate, under-five (per 1,000 live births)",3.855536,2000
SGP,Singapore,57806,"Mortality rate, female adult (per 1,000 people)",58.464,2000
SGP,Singapore,57906,"Mortality rate, male adult (per 1,000 people)",101.838,2000
SGP,Singapore,58006,"HIV prevalence, adult (% ages 15-49)",0.1,2000
SGP,Singapore,61006,"Homicide rate (per 100,000 people)",1.017654569,2000
SGP,Singapore,63106,Population ages 15–64 (millions),3.017857,2000
SGP,Singapore,64306,"Infants lacking immunization, measles (% of one-year-olds)",4.0,2000
SGP,Singapore,64406,"Infants lacking immunization, DTP (% of one-year-olds)",2.0,2000
SGP,Singapore,65606,Gross fixed capital formation (% of GDP),32.32634436,2000
SGP,Singapore,68606,Gender Inequality Index (GII),0.253,2000
SGP,Singapore,69206,Life expectancy at birth (years),77.969,2000
SGP,Singapore,69706,Expected years of schooling (years),12.7,2000
SGP,Singapore,89006,"Maternal mortality ratio (deaths per 100,000 live births)",13.0,2000
SGP,Singapore,97306,Natural resource depletion (% of GNI),9.73e-07,2000
SGP,Singapore,100806,Forest area (% of total land area),24.40298564,2000
SGP,Singapore,101406,"Literacy rate, adult (% ages 15 and older)",92.5494,2000
SGP,Singapore,103006,Mean years of schooling (years),8.9,2000
SGP,Singapore,103206,Life expectancy index,0.891830769,2000
SGP,Singapore,103606,Income index,0.955354683,2000
SGP,Singapore,103706,Education index,0.649444444,2000
SGP,Singapore,110806,"Net migration rate (per 1,000 people)",17.026,2000
SGP,Singapore,110906,"Unemployment, youth (% ages 15–24)",7.435,2000
SGP,Singapore,111106,International inbound tourists (thousands),6062.0,2000
SGP,Singapore,111306,Private capital flows (% of GDP),12.89491,2000
SGP,Singapore,112506,"Suicide rate, male (per 100,000 people, age-standardized)",15.5,2000
SGP,Singapore,112606,"Suicide rate, female (per 100,000 people, age-standardized)",8.1,2000
SGP,Singapore,120606,"Life expectancy at birth, female (years)",80.536,2000
SGP,Singapore,121106,"Life expectancy at birth, male (years)",75.514,2000
SGP,Singapore,121206,Young age (0-14) dependency ratio (per 100 people ages 15-64),24.979,2000
SGP,Singapore,122006,Old-age (65 and older) dependency ratio (per 100 people ages 15-64),8.522,2000
SGP,Singapore,123306,"Expected years of schooling, female (years)",12.5,2000
SGP,Singapore,123406,"Expected years of schooling, male (years)",12.9,2000
SGP,Singapore,123506,"Estimated gross national income per capita, female (2017 PPP $)",35618.26087,2000
SGP,Singapore,123606,"Estimated gross national income per capita, male (2017 PPP $)",74988.27907,2000
SGP,Singapore,132706,Population ages 65 and older (millions),0.257191,2000
SGP,Singapore,132806,Population under age 5 (millions),0.237083,2000
SGP,Singapore,133206,Exports and imports (% of GDP),364.36452,2000
SGP,Singapore,136906,"Human Development Index (HDI), female",0.790438898,2000
SGP,Singapore,137006,"Human Development Index (HDI), male",0.845129635,2000
SGP,Singapore,137506,Human Development Index (HDI),0.821,2000
SGP,Singapore,137906,Gender Development Index (GDI),0.935287161,2000
SGP,Singapore,140606,"Unemployment, total (% of labour force)",3.7,2000
SGP,Singapore,148206,Labour force participation rate (% ages 15 and older),66.009,2000
SGP,Singapore,148306,Employment to population ratio (% ages 15 and older),63.567,2000
SGP,Singapore,149206,Government expenditure on education (% of GDP),3.3213,2000
SGP,Singapore,150606,Employment in agriculture (% of total employment),0.892,2000
SGP,Singapore,150706,Employment in services (% of total employment),71.232,2000
SGP,Singapore,153706,Working poor at PPP$3.20 a day (% of total employment),0.311,2000
SGP,Singapore,164406,Adjusted net savings (% of GNI),33.943368,2000
SGP,Singapore,169706,Total unemployment rate (female to male ratio),0.897455867,2000
SGP,Singapore,169806,Youth unemployment rate (female to male ratio),1.782129068,2000
SGP,Singapore,174306,Fossil fuel energy consumption (% of total energy consumption),98.91780933,2000
SGP,Singapore,175106,"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",38.82706407,2000
SGP,Singapore,178306,Gross capital formation (% of GDP),35.174036,2000
SGP,Singapore,179706,Ratio of education and health expenditure to military expenditure,1.476701,2000
SGP,Singapore,181206,Proportion of births attended by skilled health personnel (%),99.7,2000
SGP,Singapore,181706,Rural population with access to electricity (%),100.0,2000
SGP,Singapore,181806,Current health expenditure (% of GDP),3.351742,2000
SGP,Singapore,182206,"Tuberculosis incidence (per 100,000 people)",49.0,2000
SGP,Singapore,182806,Population using safely managed drinking-water services (%),100.0,2000
SGP,Singapore,185106,"Age-standardized mortality rate attributed to noncommunicable diseases, female",337.5,2000
SGP,Singapore,185206,"Age-standardized mortality rate attributed to noncommunicable diseases, male",492.4,2000
SGP,Singapore,186706,"Carbon dioxide emissions, per unit of GDP (kg per 2010 US$ of GDP)",0.2064,2000
SGP,Singapore,194506,"Gross domestic product (GDP), total (2017 PPP $ billions)",225.6042497,2000
SGP,Singapore,194906,GDP per capita (2017 PPP $),56010.57072,2000
SGP,Singapore,195206,Population using safely managed sanitation services (%),100.0,2000
SGP,Singapore,195606,"Carbon dioxide emissions, production emissions per capita (tonnes)",12.1265486,2000
SGP,Singapore,195706,Gross national income (GNI) per capita (constant 2017 PPP$),55808.87172,2000
SGP,Singapore,195906,"Domestic material consumption per capita, (tonnes)",66.4396,2000
SGP,Singapore,43006,Vulnerable employment (% of total employment),9.517,1999
SGP,Singapore,69206,Life expectancy at birth (years),77.59,1999
SGP,Singapore,69706,Expected years of schooling (years),12.48071942,1999
SGP,Singapore,103006,Mean years of schooling (years),8.584,1999
SGP,Singapore,103206,Life expectancy index,0.886,1999
SGP,Singapore,103606,Income index,0.94754872,1999
SGP,Singapore,103706,Education index,0.632819984,1999
SGP,Singapore,137506,Human Development Index (HDI),0.81,1999
SGP,Singapore,195706,Gross national income (GNI) per capita (constant 2017 PPP$),52998.13908,1999
SGP,Singapore,43006,Vulnerable employment (% of total employment),9.298,1998
SGP,Singapore,69206,Life expectancy at birth (years),77.29,1998
SGP,Singapore,69706,Expected years of schooling (years),12.26143885,1998
SGP,Singapore,103006,Mean years of schooling (years),8.268,1998
SGP,Singapore,103206,Life expectancy index,0.881384615,1998
SGP,Singapore,103606,Income index,0.940875914,1998
SGP,Singapore,103706,Education index,0.616195524,1998
SGP,Singapore,137506,Human Development Index (HDI),0.799,1998
SGP,Singapore,195706,Gross national income (GNI) per capita (constant 2017 PPP$),50707.9313,1998
SGP,Singapore,31706,Share of seats in parliament (% held by women),4.761904762,1997
SGP,Singapore,43006,Vulnerable employment (% of total employment),8.214,1997
SGP,Singapore,69206,Life expectancy at birth (years),77.07,1997
SGP,Singapore,69706,Expected years of schooling (years),12.04215827,1997
SGP,Singapore,103006,Mean years of schooling (years),7.952,1997
SGP,Singapore,103206,Life expectancy index,0.878,1997
SGP,Singapore,103606,Income index,0.950092486,1997
SGP,Singapore,103706,Education index,0.599571063,1997
SGP,Singapore,137506,Human Development Index (HDI),0.794,1997
SGP,Singapore,195706,Gross national income (GNI) per capita (constant 2017 PPP$),53898.1804,1997
SGP,Singapore,43006,Vulnerable employment (% of total employment),9.049,1996
SGP,Singapore,52306,Research and development expenditure (% of GDP),1.31991,1996
SGP,Singapore,69206,Life expectancy at birth (years),76.922,1996
SGP,Singapore,69706,Expected years of schooling (years),11.8228777,1996
SGP,Singapore,103006,Mean years of schooling (years),7.636,1996
SGP,Singapore,103206,Life expectancy index,0.875723077,1996
SGP,Singapore,103606,Income index,0.939046001,1996
SGP,Singapore,103706,Education index,0.582946603,1996
SGP,Singapore,137506,Human Development Index (HDI),0.783,1996
SGP,Singapore,195706,Gross national income (GNI) per capita (constant 2017 PPP$),50097.35333,1996
SGP,Singapore,23806,Population with at least some secondary education (% ages 25 and older),41.9,1995
SGP,Singapore,23906,"Population with at least some secondary education, female (% ages 25 and older)",46.3,1995
SGP,Singapore,24006,"Population with at least some secondary education, male (% ages 25 and older)",52.55,1995
SGP,Singapore,24106,"Mean years of schooling, female (years)",6.84,1995
SGP,Singapore,24206,"Mean years of schooling, male (years)",7.79,1995
SGP,Singapore,31706,Share of seats in parliament (% held by women),4.761904762,1995
